X,Y,objectid,cod_seg_pr,cod_via,cod_pr,distancia,lado,material,fecha_inst,leyen_front,estado,observacion,lat,lon,alt,key,fuente,fecha_fuente,fecha_act
-75.906611328216584,5.011551597347182,13836,50RS0117,50RS01,17,1025.433,2,,,,,,5.0115516,-75.90661133,977.1741,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-75.881582916928082,4.901602481190391,13837,50RS0132,50RS01,32,454.4734,1,1,,32/50RS01,1,,4.90160248,-75.88158292,901.0009,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-75.897374149779324,4.909513664110779,13838,50RS0130,50RS01,30,1015.82,1,,,,,,4.90951366,-75.89737415,906.3924,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-75.904207982691958,4.931229531390192,13839,50RS0127,50RS01,27,989.0035,2,,,,,,4.93122953,-75.90420798,923.0591,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-75.901097416900356,4.954340574641458,13840,50RS0124,50RS01,24,1022.376,1,,,,,,4.95434058,-75.90109742,938.3586,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-75.906954624792291,4.994795046954642,13841,50RS0119,50RS01,19,995.6692,2,,,,,,4.99479505,-75.90695463,971.995,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-73.003742996739035,10.766573611055229,13842,49GJB1,49GJB,1,1009.381614,1,1,,1,1,,10.76657361,-73.003743,211.6353,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-73.003889716777749,10.77329857226553,13843,49GJB2,49GJB,2,432.845947,2,1,,2,1,,10.77329857,-73.00388972,216.0593,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-72.999586878194975,10.775464938647543,13844,49GJB3,49GJB,3,0,1,1,,3,2,,10.77546494,-72.99958688,216.2603,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-73.547559099998253,9.844078005963034,13845,45CS0922,45CS09,22,1015.64172,1,,,,,,9.84407801,-73.5475591,60.6875,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-73.097280681162459,7.06483064199034,13846,45A0790,45A07,90,3482.46855,1,,,,,,7.06483064,-73.09728068,853.8029,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-73.910646500164873,9.549954944424519,13847,431373,4313,73,0,2,,,,,,9.54995494,-73.9106465,60.2521,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-73.908916230841612,9.533372517326614,13848,431371,4313,71,933.83157,2,,,,,,9.53337252,-73.90891623,61.1033,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-73.837643493754314,9.267671038605368,13849,431336,4313,36,1018.454,1,1,2008-01-01T00:00:00.000Z, ,1,,9.26767104,-73.83764349,47.7694,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-73.841882552850251,9.26487165971543,13850,431335,4313,35,1011.53123,2,1,2008-01-01T00:00:00.000Z, ,1,,9.26487166,-73.84188255,49.1486,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-73.913965775139687,9.194328459178818,13851,431323,4313,23,1041.381,2,1,2008-01-01T00:00:00.000Z, ,1,,9.19432846,-73.91396578,35.9527,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-73.912492853382403,9.186185457763386,13852,431322,4313,22,994.7806,1,1,2008-01-01T00:00:00.000Z, ,1,,9.18618546,-73.91249285,33.6638,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-77.017908111182763,3.890331892049877,13853,40VLA3,40VLA,3,993.38909,2,1,, ,0,,3.89033189,-77.01790811,28.4358,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-75.486938333244325,5.040056078191351,13854,500531,5005,31,1009.87,2,1,,,,,5.04005608,-75.48693833,1918.0389,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-74.793962039063658,2.628441492090301,13855,300260,3002,60,982.9377,1,,,,,,2.62844149,-74.79396204,1100.0492,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-74.783131472094581,2.5971004138774,13856,300266,3002,66,989.6445,1,1,,,,,2.59710041,-74.78313147,1035.0336,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-74.777202126790385,2.577953839990817,13857,300271,3002,71,976.9534,2,1,,,,,2.57795384,-74.77720213,936.387,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-74.75654555008839,2.560722139115348,13858,300276,3002,76,1013.798,1,1,,,1,,2.56072214,-74.75654555,667.7348,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-76.242964246588542,1.130308644847668,13859,650161,6501,61,1035.064941,2,1,,,1,,1.13030865,-76.24296425,270.0241,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-75.148337091616312,1.922067174797281,13860,65040,6504,0,973,1,1,, , , ,1.92206718,-75.14833709,276.7163,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-75.139730996734158,1.92099539956723,13861,65041,6504,1,805,2,1,, , , ,1.9209954,-75.139731,280.2933,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-75.132552567383584,1.920517869395275,13862,65042,6504,2,1189,1,1,, , , ,1.92051787,-75.13255257,284.2243,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-75.122760207642884,1.924505938887055,13863,65043,6504,3,991,2,1,, , , ,1.92450594,-75.12276021,296.2983,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-75.115137378128026,1.929185660944125,13864,65044,6504,4,1006,1,1,, , , ,1.92918566,-75.11513738,310.3733,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-75.106859681262577,1.931600500013027,13865,65045,6504,5,996,2,1,, , , ,1.9316005,-75.10685968,301.7193,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-75.099626941566584,1.9367553473168,13866,65046,6504,6,1023,1,1,, , , ,1.93675535,-75.09962694,295.2043,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-75.090646461213353,1.937745410877484,13867,65047,6504,7,992,2,1,, , , ,1.93774541,-75.09064646,288.9293,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-75.084523593644136,1.943327616819505,13868,65048,6504,8,1015,1,1,, , , ,1.94332762,-75.08452359,296.9303,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-75.076131466682867,1.946687407562648,13869,65049,6504,9,996,2,1,, , , ,1.94668741,-75.07613147,288.4573,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-75.067805171858893,1.949854866841376,13870,650410,6504,10,984,1,1,, , , ,1.94985487,-75.06780517,292.8023,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-75.059601211406928,1.95310503297017,13871,650411,6504,11,1023,2,1,, , , ,1.95310503,-75.05960121,292.4843,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-75.050986603190822,1.956267343893979,13872,650412,6504,12,1003,1,1,, , , ,1.95626734,-75.0509866,301.0433,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-75.042587075009948,1.959331672129757,13873,650413,6504,13,1011,2,1,, , , ,1.95933167,-75.04258708,299.7523,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-75.034421919083329,1.962693519127176,13874,650414,6504,14,1019,1,1,, , , ,1.96269352,-75.03442192,295.2883,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-75.026578618743187,1.967251275156032,13875,650415,6504,15,1006,2,1,, , , ,1.96725128,-75.02657862,298.6123,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-75.021445196950424,1.974479968801897,13876,650416,6504,16,999,1,1,, , , ,1.97447997,-75.0214452,302.8603,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-75.014069813770448,1.979469013596824,13877,650417,6504,17,997,2,1,, , , ,1.97946901,-75.01406981,298.8623,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-75.011432922441628,1.987450207731857,13878,650418,6504,18,1005,1,1,, , , ,1.98745021,-75.01143292,309.8253,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-75.009124603402739,1.996182331124528,13879,650419,6504,19,1002,2,1,, , , ,1.99618233,-75.0091246,324.5823,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-75.00893786880799,2.004476682821419,13880,650420,6504,20,1000,1,1,, , , ,2.00447668,-75.00893787,330.5653,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-75.003550516640587,2.010975493656693,13881,650421,6504,21,1004,2,1,, , , ,2.01097549,-75.00355052,331.8513,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-72.485042794388747,7.85150463911104,13882,55NSA5,55NSA,5,1027.225,1,,,,,,7.85150464,-72.48504279,438.993,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-72.474267157602668,7.873604983233056,13883,55NSA8,55NSA,8,79.70122,1,1,,8       55NSA,1,,7.87360498,-72.47426716,341.4151,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-72.464940319215245,7.875550767015728,13884,55NSA9,55NSA,9,287.0451,1,1,,9       55NSA,1,,7.87555077,-72.46494032,331.6012,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-72.485225833314416,7.851450249677591,13885,55NSA5,55NSA,5,1031.948,2,,,,,,7.85145025,-72.48522583,438.9761,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-72.47431345317915,7.873789806105135,13886,55NSA8,55NSA,8,83.14335,2,1,,8       55NSA,1,,7.87378981,-72.47431345,341.6717,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-72.46508836876059,7.876041474763166,13887,55NSA9,55NSA,9,253.1928,2,1,,9       55NSA,1,,7.87604148,-72.46508837,331.0796,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-72.460032202980571,7.882623546813501,13888,55NSA10,55NSA,10,1507.416115,2,1,,10       55NSA,1,,7.88262355,-72.4600322,326.9369,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-73.241809300412783,10.430419636233937,13889,80040,8004,0,0,1,1,2006-02-01T00:00:00.000Z, ,1,,10.43041964,-73.2418093,133.6126,10-15mt,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-73.241190106060486,10.420952646627274,13890,80041,8004,1,1045.70677515,2,1,2006-02-01T00:00:00.000Z, ,1,,10.42095265,-73.24119011,129.1468,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-75.673667488685766,1.868595063691322,13891,200343,2003,43,895.2368,1,,,,,,1.86859506,-75.67366749,2108.295,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-75.672757644423271,1.861993014432025,13892,200345,2003,45,1028.605,1,,,,,,1.86199301,-75.67275764,2057.733,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-75.645715361184742,1.794361042159431,13893,200361,2003,61,1045.34,1,1,, ,1,,1.79436104,-75.64571536,986.467,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-75.629167283333601,1.746234533156699,13894,200372,2003,72,983.9307,1,,,,,,1.74623453,-75.62916728,652.77,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-75.018224317143606,3.933077153216201,13895,450714,4507,14,973.10792601,1,,,,,,3.93307715,-75.01822432,328.753,10-15mt,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-74.961821319292511,4.040559591661475,13896,450728,4507,28,1245.16258664,1,,,,,,4.04055959,-74.96182132,335.274,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-74.894466044429421,4.149184858167673,13897,450743,4507,43,1645.87963229,2,,,,,,4.14918486,-74.89446604,342.858,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-75.628385046553845,2.300127483350997,13898,450513,4505,13,1965.943518,2,1,,13 -4505,1,,2.30012748,-75.62838505,733.0412,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-75.626073377697253,2.306466156425129,13899,450514,4505,14,2758.793372,1,1,,14 -4505,1,,2.30646616,-75.62607338,728.7713,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-75.620447118580017,2.312032077677227,13900,450515,4505,15,3656.32303,2,1,,15 -4505,1,,2.31203208,-75.62044712,731.8943,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-75.613452956152116,2.318285692326345,13901,450516,4505,16,4963.02457,1,1,,16 -4505,1,,2.31828569,-75.61345296,736.9224,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-75.599137146866227,2.325917064227506,13902,450518,4505,18,18796.527598,1,1,,18 -4505,1,,2.32591706,-75.59913715,802.1634,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-75.597879253041853,2.331136850169043,13903,450519,4505,19,18796.527598,2,1,,19 -4505,1,,2.33113685,-75.59787925,757.6055,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-75.59596022791446,2.335427641981608,13904,450520,4505,20,19422.148203,1,1,2007-01-11T00:00:00.000Z,20 -4505,1,,2.33542764,-75.59596023,753.6785,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-75.590960892254259,2.340823728384582,13905,450521,4505,21,20434.87849,2,1,,21 -4505,1,,2.34082373,-75.59096089,730.8525,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-75.584083360794637,2.345971800241989,13906,450522,4505,22,21413.9929,1,1,,22 -4505,1,,2.3459718,-75.58408336,756.1736,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-75.548261141598488,2.384424788879165,13907,450530,4505,30,1003.360532,1,1,,30 -4505,1,,2.38442479,-75.54826114,795.4006,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-76.985909647350269,3.883442961082887,13908,40VLA7,40VLA,7,1001.797319,2,1,, ,0,,3.88344296,-76.98590965,56.1468,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-76.978283171573665,3.887094991847247,13909,40VLA8,40VLA,8,1008.01383,2,1,, ,0,,3.88709499,-76.97828317,70.9288,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-76.447102677676071,2.500367389189678,13910,260216,2602,16,1030.610187,2,,,,,,2.50036739,-76.44710268,2444.6244,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-76.403013899825694,2.511419008287619,13911,260223,2602,23,1091.488853,1,,,,,,2.51141901,-76.4030139,2545.9405,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-76.291125619424463,2.510602047185995,13912,260242,2602,42,1000.54495,1,1,,B,1,,2.51060205,-76.29112562,3042.4845,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-76.282571581014722,2.512650552999179,13913,260243,2602,43,1000.793761,1,1,,B,1,,2.51265055,-76.28257158,3057.8925,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-76.273603969027931,2.513224097147864,13914,260244,2602,44,1000.144528,2,1,,B,1,,2.5132241,-76.27360397,3084.7815,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-76.264949024658947,2.515182108081816,13915,260245,2602,45,1070.780577,2,1,,B,1,,2.51518211,-76.26494903,3100.8095,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-76.257003991909542,2.510587939224453,13916,260246,2602,46,1011.798994,1,1,,B,1,,2.51058794,-76.25700399,3143.3966,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-76.250214242022835,2.508425972188066,13917,260247,2602,47,994.133919,1,1,,B,1,,2.50842597,-76.25021424,3202.9766,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-76.245374581006075,2.50245163077167,13918,260248,2602,48,1002.11723,1,1,,B,1,,2.50245163,-76.24537458,3265.8386,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-76.237883297188134,2.498735282610624,13919,260249,2602,49,1005.624224,1,1,,B,1,,2.49873528,-76.2378833,3305.7916,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-76.232877181044145,2.491514085723727,13920,260250,2602,50,1002.3005,2,1,,B,1,,2.49151409,-76.23287718,3341.2826,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-76.226441192207929,2.486179161400228,13921,260251,2602,51,1004.38479,2,1,,B,1,,2.48617916,-76.22644119,3360.4826,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-76.221844999785972,2.479913972399912,13922,260252,2602,52,1005.706593,1,1,,B,1,,2.47991397,-76.221845,3316.4057,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-76.215807299692202,2.473460374833118,13923,260253,2602,53,1003.678611,2,1,,B,1,,2.47346038,-76.2158073,3272.5437,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-76.211775316642331,2.467892930760279,13924,260254,2602,54,1008.633723,1,1,,B,1,,2.46789293,-76.21177532,3220.7327,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-76.211222892268466,2.459304274842285,13925,260255,2602,55,1003.95297,2,1,,B,1,,2.45930428,-76.21122289,3150.5087,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-76.204451821949803,2.455591294059464,13926,260256,2602,56,990.394906,1,1,,B,1,,2.45559129,-76.20445182,3081.0717,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-76.197929560710307,2.450052321932516,13927,260257,2602,57,988.720949,1,1,,B,1,,2.45005232,-76.19792956,3011.3098,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-76.191999633297826,2.445030717230886,13928,260258,2602,58,999.47317,1,1,,B,1,,2.44503072,-76.19199963,2945.5758,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-76.184887369359515,2.445268631223306,13929,260259,2602,59,985.05427,2,1,,B,1,,2.44526863,-76.18488737,2918.1368,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-76.177509714340175,2.448892068873711,13930,260260,2602,60,989.866978,1,1,,B,1,,2.44889207,-76.17750971,2895.6068,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-76.169823046947954,2.447989791835054,13931,260261,2602,61,1024.134221,2,1,,B,1,,2.44798979,-76.16982305,2874.1678,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-76.163300975252994,2.450891281208843,13932,260262,2602,62,1110.226447,2,1,,B,1,,2.45089128,-76.16330098,2810.2939,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-76.154523672257469,2.452893458564857,13933,260263,2602,63,980.74618,2,1,,B,1,,2.45289346,-76.15452367,2716.9279,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-76.155345439401287,2.446132377866739,13934,260264,2602,64,1014.81661,1,1,,B,1,,2.44613238,-76.15534544,2650.4709,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-76.150063783010211,2.451134772082186,13935,260265,2602,65,990.063672,2,1,,B,1,,2.45113477,-76.15006378,2696.7879,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-74.995272968895492,2.013273438749763,13936,650422,6504,22,1005,1,1,, , , ,2.01327344,-74.99527297,315.1203,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-74.987029966762975,2.009670405694719,13937,650423,6504,23,999,2,1,, , , ,2.00967041,-74.98702997,319.9593,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-74.979937596914937,2.005119086054311,13938,650424,6504,24,997,1,1,, , , ,2.00511909,-74.9799376,297.5983,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-74.97156300596636,2.008238933134841,13939,650425,6504,25,907,2,1,, , , ,2.00823893,-74.97156301,319.8423,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-74.963571427908818,2.008626906090223,13940,650426,6504,26,1223,1,1,, , , ,2.00862691,-74.96357143,333.4043,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-74.945495489134188,2.009640846855893,13941,650428,6504,28,882.35611,1,1,, , , ,2.00964085,-74.94549549,342.4053,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-74.931298741657741,2.019626688982568,13942,650430,6504,30,1005.792,1,1,, , , ,2.01962669,-74.93129874,340.1373,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-74.916804964435954,2.027581683122591,13943,650432,6504,32,1129.969,1,1,, , , ,2.02758168,-74.91680496,370.2763,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-74.903165025111946,2.038006939221503,13944,650434,6504,34,1018.556,1,1,, , , ,2.03800694,-74.90316503,378.0503,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-74.890131497113742,2.046619914022044,13945,650436,6504,36,973.6152,1,1,, , , ,2.04661991,-74.8901315,367.9993,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-74.872739314610897,2.048194458889382,13946,650438,6504,38,1010.491,1,1,, , , ,2.04819446,-74.87273931,393.5953,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-74.859513486056443,2.056448657748682,13947,650440,6504,40,1001.935,1,1,, , , ,2.05644866,-74.85951349,303.3463,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-74.849910789418317,2.071237360841439,13948,650442,6504,42,1012.285,1,1,, , , ,2.07123736,-74.84991079,282.4943,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-74.834270285786886,2.078094430568957,13949,650444,6504,44,973.3053,1,1,, , , ,2.07809443,-74.83427029,295.0753,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-74.823042667055489,2.091285897192087,13950,650446,6504,46,1011.164,1,1,, , , ,2.0912859,-74.82304267,284.2193,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-74.814396696856193,2.106483493871539,13951,650448,6504,48,982.0496,1,1,, , , ,2.10648349,-74.8143967,284.1053,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-74.800070164380742,2.113528977654167,13952,650450,6504,50,982.9959,1,1,, , , ,2.11352898,-74.80007016,315.4123,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-74.783535768769667,2.11643883093362,13953,650452,6504,52,982.4343,1,1,, , , ,2.11643883,-74.78353577,295.2893,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-74.774902641783981,2.116398735949148,13954,650453,6504,53,870,2,1,, , , ,2.11639874,-74.77490264,285.5423,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-74.770393415264692,2.115067559254111,13955,650454,6504,54,0,1,1,, , , ,2.11506756,-74.77039341,287.4163,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-74.766994492063517,2.122306653033654,13956,650455,6504,55,1006,2,1,, , , ,2.12230665,-74.76699449,310.7253,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
-74.765238957622898,2.131080257808654,13957,650456,6504,56,985,1,1,, , , ,2.13108026,-74.76523896,296.3613,,IGAC (Contrato 2130/2014),2015-09-01T00:00:00.000Z,2016-05-01T00:00:00.000Z
